		frames = 313 markers = 13 Hz = 30
14.663	-9.4126	3.4872
35.142	-6.7653	23.365
37.243	-4.1111	1.9596
37.641	-4.082	2.056
31.591	16.617	9.5949
34.239	-8.9671	8.5944
37.756	5.6657	-31.77
23.062	-9.8028	-20.197
37.797	4.9906	-15.661
36.236	11.739	-0.092005
34.066	-6.1349	23.687
33.199	-9.999	-0.18311
37.68	4.1033	1.9685
35.24	-0.081113	30.078
23.067	-10.417	-20.78
36.225	11.565	-0.054305
37.534	-4.2491	1.9795
37.176	-4.3409	-15.748
36.71	11.649	-0.15111
37.62	7.3078	22.242
36.957	-9.1506	0.57829
37.939	4.9803	-31.255
37.633	4.7224	2.045
16.881	15.783	2.1126
34.457	9.5227	22.393
17.278	15.189	11.616
35.079	9.0813	23.261
38.0	5.1007	-31.295
16.12	-8.9871	15.632
37.469	-8.965	9.6933
37.619	-4.5742	-31.245
37.949	4.9525	-31.231
9.6925	-3.0715	-1.3775
37.208	-4.3658	-15.766
34.409	-8.6442	8.8462
14.678	7.8671	21.81
37.885	7.3485	22.245
37.336	-4.363	1.9947
27.06	15.363	12.322
34.708	-8.9852	8.6578
34.066	-8.8569	8.6074
36.128	1.6517	30.034
24.14	-9.0307	-18.949
37.341	5.2363	-15.575
38.052	10.909	8.7016
37.934	10.591	8.6372
36.932	7.5664	22.283
37.348	-4.1569	-15.633
16.023	15.986	11.316
37.395	5.0986	-15.84
37.772	4.9302	-31.222
37.732	4.0917	1.9757
26.118	11.587	-19.332
16.095	15.918	7.1981
37.358	-4.4538	-15.699
37.282	-4.0254	1.9834
37.44	4.329	1.9233
37.111	-7.4616	22.314
37.656	-4.6255	-30.75
36.054	11.589	0.0018946
37.242	4.2728	1.9557
37.698	4.593	-15.688
38.199	10.657	8.683
37.664	-4.6627	-31.243
38.103	-4.0941	1.6077
36.382	-0.067293	29.983
37.215	-8.7864	9.3757
36.523	11.646	-0.089305
37.539	4.9911	-15.763
35.521	-5.9652	-28.942
38.249	10.686	8.7023
16.245	15.834	4.6143
34.086	9.3314	22.483
15.459	-8.8447	13.373
37.164	7.4195	22.281
34.137	15.956	8.7607
37.615	4.1545	1.9594
35.195	-0.089843	30.063
37.664	4.1223	1.9702
36.395	-7.5685	22.302
15.545	-9.3405	-0.86991
32.932	-9.9665	-0.16271
34.794	-9.0365	8.6468
35.467	-7.3813	22.227
38.026	5.5793	-31.284
38.187	10.656	8.6756
35.363	-0.13079	30.097
37.342	5.1132	-15.852
37.952	4.9563	-31.241
31.259	9.3326	17.558
35.325	0.17978	29.971
37.438	-3.329	2.3031
36.413	6.3274	-29.725
37.742	4.0201	1.9541
36.939	-3.8602	-15.535
34.282	-8.9001	8.6171
37.95	4.9598	-31.244
18.202	12.391	15.181
37.384	-4.1636	1.9953
33.192	-9.8832	-0.21131
37.536	7.638	22.256
37.466	4.1843	1.9664
37.315	-4.0264	-15.485
37.237	-4.8878	-31.197
36.804	-0.097213	29.862
37.313	-4.3343	-15.623
33.288	-10.032	-0.29611
38.943	12.001	-0.17031
34.458	-8.8927	8.7008
35.286	0.11078	29.939
37.831	-3.4712	2.3024
37.949	4.959	-31.24
36.172	5.4763	1.9767
35.926	-0.061253	30.091
37.684	-4.5144	-31.386
33.241	-9.9962	-0.30291
39.754	4.6114	-12.449
36.77	-7.3038	9.3769
37.664	-4.6051	-31.218
25.401	11.945	-20.673
26.131	1.6451	8.4939
36.196	11.568	-0.038805
34.317	10.556	22.202
28.826	9.5557	9.5803
27.193	2.5458	28.006
37.764	4.903	-31.112
32.535	-9.7714	-0.23491
37.351	-4.1953	-15.637
34.495	3.562	30.089
38.82	4.6411	-16.776
37.641	-4.6387	-31.233
37.511	-4.2468	1.9706
38.582	4.8364	2.6521
13.608	-2.7813	21.812
32.669	-9.6858	-0.087205
35.086	10.868	-0.44231
38.086	10.613	8.7012
40.302	4.6855	-9.5139
36.151	11.683	-0.073005
39.659	-3.7266	-11.859
33.265	-10.014	-0.29381
14.816	-3.2647	22.476
34.772	-9.0664	8.6517
38.078	10.649	8.7227
37.589	-4.5431	-31.034
37.362	4.3008	1.9875
35.84	-5.2434	-29.376
36.219	11.582	-0.12181
37.436	5.274	-31.54
35.458	10.427	21.529
34.849	-9.1447	0.54139
36.899	7.5761	22.263
38.006	5.0914	-31.276
34.02	-8.8764	8.6222
17.897	15.053	13.667
36.945	4.3995	1.8188
37.659	-4.6566	-31.243
36.366	-7.5573	22.322
37.344	-4.4977	-15.681
35.944	5.3575	-16.478
16.8	15.794	-1.1569
37.662	-4.6699	-31.235
37.403	6.5436	-30.856
26.389	2.7048	26.614
37.619	-4.6024	-31.216
37.936	4.9707	-31.257
37.334	-4.273	-15.676
37.987	4.9993	-31.228
37.818	-2.697	2.1996
34.248	3.975	30.005
37.492	7.661	22.283
37.613	4.6256	-15.716
36.059	-9.2861	9.5141
37.101	-7.452	22.315
15.758	10.868	19.586
37.199	-10.484	0.54889
36.752	-4.4243	22.98
37.623	4.6282	-15.711
35.522	-7.3618	22.943
39.905	4.6199	-11.742
36.388	-6.6047	22.388
37.8	4.8837	-30.878
12.61	-2.8189	18.954
22.943	-9.9282	-20.321
15.34	-9.8366	-3.7013
33.587	-6.0691	23.677
33.782	-6.0903	23.694
37.595	4.159	1.9593
37.634	-4.6079	-31.223
37.063	-4.0057	1.9761
15.838	-8.9709	14.919
27.184	11.081	-18.468
37.121	-4.0693	1.8918
37.594	-4.7604	-31.478
36.796	5.4542	1.9175
37.011	-7.3697	22.333
37.151	7.4697	22.272
37.641	-4.6238	-31.247
27.543	-5.6619	7.6383
36.742	-7.1907	22.415
36.313	-7.4748	22.34
37.205	-3.0062	2.1298
37.31	-4.3119	1.9947
34.711	3.7938	29.98
37.973	4.9823	-31.22
37.946	4.9671	-31.242
36.975	-4.2942	-15.863
35.525	3.1697	29.963
28.667	14.881	10.792
36.326	-5.4688	-29.774
38.061	5.6551	-31.379
16.185	15.863	7.8272
20.69	-9.2692	20.033
35.214	-5.7455	-28.723
38.045	10.726	8.7567
35.512	-5.9009	22.745
37.177	7.4758	22.256
9.1277	-2.4977	5.225
37.401	-4.1651	1.9776
37.397	5.1568	-15.865
37.773	5.5722	-31.845
