		frames = 265 markers = 13 Hz = 30
-25.582	3.202	29.921
-40.488	3.8862	-31.186
-36.253	-0.67703	1.4955
-37.017	7.2348	-0.49713
-35.3	-12.727	-0.53703
-24.19	8.33	-30.98
-38.361	8.4821	8.3727
-36.933	-9.5623	22.97
-37.224	-6.3982	-16.855
-37.234	7.2256	-0.49973
-40.362	-4.4971	-31.388
-38.348	8.5329	8.3308
-32.161	5.6158	22.91
-10.18	11.712	-15.736
-34.196	-10.545	-1.1301
-37.814	7.3835	-0.92713
-37.753	9.7549	-0.68143
-39.282	-4.6178	-16.399
-8.6262	2.7397	-16.672
-39.271	-4.6167	-16.401
-40.42	-4.5741	-31.477
-19.446	-11.196	11.803
-25.813	-8.1145	22.096
-38.081	2.2762	1.6479
-37.936	9.9011	-0.80713
-38.162	3.3715	-16.395
-40.491	4.046	-31.112
-38.016	9.8243	-0.79863
-36.929	-6.6435	1.4209
-19.596	9.9129	-16.484
-24.631	7.841	1.7227
-22.569	20.056	9.2379
-6.8849	5.0748	-31.316
-40.359	-4.5074	-31.396
-22.899	7.8988	-30.268
-38.426	-4.3992	1.6954
-38.336	8.6563	8.3427
-38.371	8.4831	8.3674
-18.429	16.766	1.6138
-36.576	3.2778	22.559
-13.05	-0.39594	-15.928
-38.012	2.9365	-16.402
-36.438	-0.63277	1.4633
-33.653	-9.5374	22.695
-36.364	-10.326	8.8114
-7.386	2.3468	1.7217
-35.557	-2.6993	-16.528
-38.784	-7.245	23.342
-36.789	5.2813	8.5157
-37.499	-8.1974	23.126
-38.326	2.2682	1.6688
-37.883	9.721	-0.67043
-28.7	14.991	-1.0991
-36.17	-7.5379	1.2286
-38.692	-7.7881	23.205
-38.292	2.2211	1.6733
7.3537	-0.36505	11.514
-12.348	10.206	23.326
-38.305	2.5226	1.6501
-40.51	4.0364	-31.158
-37.437	-0.92518	30.314
-37.709	1.5617	1.5985
-27.226	-8.9602	0.99037
-37.906	-7.905	23.158
-39.344	-4.5853	-16.396
-34.419	2.8492	1.842
-6.9342	4.9772	-31.38
-38.738	-7.8959	23.186
-38.285	2.2378	1.6683
-37.523	7.5024	8.3526
-10.569	8.9299	1.9405
